date,open,high,low,close,volume,ao,cmo,fisht,macd,mom,ppo,roc,rsi,stc,stoch,trix,tsi,williams_r,ema,wma,er,psar,tr,donchian,tp,Position,Action,Holdings,Cash,Balance,Returns
2019-12-07 16:43:00,148.01,148.03,148.01,147.65816695022224,26.646,0.19420588,31.383420807139505,3.10012698,0.06364982,0.34,0.04304916,0.19631736,62.27546923,100.0,95.74468085,0.001299300719919,15.29068955,-4.25531915,147.816025428024,147.98555556,0.80952381,147.65816695,0.38690943,148.015,147.89938898,-1,0,-95239.51768289335,193908.53362997834,98669.01594708499,0.0024110274175323573
2019-12-07 17:57:00,147.76,147.8,147.75,147.66354912,79.766,-0.03376471,-0.3503995488433999,0.18468829,-0.00185445,0.01,-0.0012547,-0.02705628,50.07994197,3.98,76.19047619,0.0011558572469594,-1.19891715,-23.80952381,147.7755752288068,147.79266667,0.03448276,147.66354912,0.148352,147.76999999999998,147.73784971,-1,0,-95242.9891824,193908.53362997834,98665.54444757834,-3.5183278897884135e-05
2019-12-07 21:18:00,147.08,147.08,147.02,146.91,261.716,-0.05344118,7.422543687363293,-0.93349256,-0.01855895,0.0,-0.01262195,-0.02039568,51.88607858,48.06,71.42857143,-0.0015964869689146,-6.9239796,-28.57142857,147.07940894167422,147.00311111,0.0,146.91,0.06024662,147.03,147.00333333,-1,0,-94756.95,193908.53362997834,99151.58362997834,0.004926128823606016
2019-12-07 21:30:00,147.12,147.12,147.06,147.03,50.105,0.07785294,8.03450268265933,0.85674923,0.00064206,0.04,0.00043658,-0.01359527,52.22417112,100.0,57.14285714,-0.0030672662494588,0.22502443,-42.85714286,147.11559850350952,147.07888889,0.10526316,147.03,0.09464456,147.09,147.07,-1,0,-94834.35,193908.53362997834,99074.18362997833,-0.0007806229327496787
2019-12-07 23:03:00,147.62,147.63,147.49,147.21,477.406,0.02708824,17.676456873791427,-0.0906635,0.0234567,0.12,0.01591724,0.06784721,57.80305652,1.55,66.66666667,0.0043105335539405,6.9097375,-33.33333333,147.30797304318202,147.38866667,0.18181818,147.21,0.32,147.42000000000002,147.44333333,-1,0,-94950.45000000001,193908.53362997834,98958.08362997833,-0.0011718491714614112
2019-12-08 01:56:00,147.36,147.38,147.34,147.19828265983998,11.36,0.13873529,27.233079493071244,2.38745641,0.04285199,0.12,0.02910305,0.08830922,60.82818957,88.12,83.33333333,0.0024759080571777,14.78901301,-16.66666667,147.1893247101145,147.314,0.46153846,147.19828266,0.19751885,147.34,147.30609422,-1,0,-94942.89231559678,193908.53362997834,98965.64131438156,7.637258247130682e-05
2019-12-08 02:34:00,147.18,147.19,147.13,147.09079302876276,113.359,0.01988235,14.43440784754392,1.08803571,0.01553321,0.05,0.01055927,0.07480958,56.70425258,0.0,71.42857143,0.0029735912080551,8.40664463,-28.57142857,147.0438302819234,147.12577778,0.2173913,147.09079303,0.11546247,147.145,147.13693101,-1,0,-94873.56150355199,193908.53362997834,99034.97212642635,0.0007005543653736308
2019-12-08 04:03:00,146.54,146.54,146.53,146.43865753953102,112.109,-0.01038235,18.002736762629553,3.27997338,-0.02731815,0.14,-0.0186448,0.06145442,52.34759795,100.0,84.21052632,-0.0069586805657076,-12.62218459,-15.78947368,146.60734464566966,146.50822222,0.63636364,146.43865754,0.1192528,146.51,146.50288585,-1,0,-94452.93411299751,193908.53362997834,99455.59951698083,0.004247261159598396
2019-12-08 06:43:00,147.1,147.12,147.1,146.97811199999998,22.257,-0.02908824,27.845541834421063,0.27112175,-0.00577052,0.12,-0.00392399,0.03399742,59.50337358,1.83,100.0,0.0004846430143689,-3.51242423,-0.0,147.0481313316361,147.04555556,0.5,146.978112,0.1478,147.11,147.06603733,-1,0,-94800.88223999999,193908.53362997834,99107.65138997835,-0.0034985272693778945
2019-12-08 08:43:00,147.0,147.0,146.95,146.8715881664,265.057,-0.10173529,-9.379988480313724,1.49065348,-0.10649891,0.05,-0.07242826,0.01361192,39.61342562,100.0,66.66666667,-0.0172168870179316,-33.36768475,-33.33333333,147.2702981588717,146.92844444,0.23809524,146.87158817,0.13469344,146.98,146.94052939,-1,0,-94732.17436732799,193908.53362997834,99176.35926265035,0.0006932650679173914
2019-12-08 11:00:00,148.05,148.15,148.05,148.31,146.881,0.00573529,-29.83289703083685,-1.75620259,0.01461713,-0.16,0.00986204,-0.11462477,41.36212738,0.0,30.0,0.0047392627779116,6.97684639,-70.0,148.16146873873788,148.21733333,0.47058824,148.31,0.26459008,148.235,148.17,-1,0,-95659.95,193908.53362997834,98248.58362997834,-0.009354806322492326
2019-12-08 11:02:00,148.27,148.27,148.2,148.325424,28.685,0.06232353,-11.566968858595466,-1.31748088,0.03181889,-0.1,0.02146677,-0.04720798,48.70789258,10.41,12.5,0.0052195320852242,14.3786432,-87.5,148.1608080755757,148.25111111,0.3125,148.325424,0.1372,148.31,148.26514133,-1,0,-95669.89848,193908.53362997834,98238.63514997833,-0.00010125825363014016
2019-12-08 20:36:00,150.17,150.28,150.17,150.44621296395613,27.052,-0.34991176,-73.6584192607074,-4.61193824,-0.11983513,-0.44,-0.07957921,-0.3051612,18.83957792,0.0,18.33333333,-0.0045406753986473,-45.52746487,-81.66666667,150.66100976993795,150.37866667,0.95652174,150.44621296,0.3177662,150.485,150.29873765,-1,0,-97037.80736175171,193908.53362997834,96870.72626822663,-0.013924347377824962
2019-12-08 22:35:00,150.78,150.78,150.69,150.6424210944,155.014,-0.20388235,-20.29441446072805,0.16348246,-0.06694211,0.08,-0.04438562,0.0,40.21879584,0.0,52.94117647,-0.0021213594496671,-23.25836213,-47.05882353,150.82470540338227,150.73066667,0.2,150.64242109,0.14059072,150.915,150.70414036,-1,0,-97164.361605888,193908.53362997834,96744.17202409034,-0.0013064240252093759
2019-12-09 07:33:00,149.49,149.64,149.48,149.36,907.926,0.15417647,10.229285117482805,0.69671921,0.05949978,-0.08,0.03982377,-0.04012304,56.14056863,7.48,42.85714286,0.0074402572774579,14.69749692,-57.14285714,149.3138983434553,149.46577778,0.21052632,149.36,0.16,149.555,149.49333333,-1,0,-96337.20000000001,193908.53362997834,97571.33362997833,0.008549988992432702
2019-12-09 09:20:00,149.22,149.26,149.21,149.15,128.794,0.01005882,13.12100129440244,0.11415001,0.0157485,-0.02,0.010557,0.02010993,56.05301054,0.54,54.54545455,0.0026512816730445,8.94079431,-45.45454545,149.1513491400584,149.18844444,0.14285714,149.15,0.05,149.22500000000002,149.20666667,-1,0,-96201.75,193908.53362997834,97706.78362997834,0.001388215113607869
2019-12-09 12:51:00,149.87,149.89,149.86,150.0626039876212,225.869,-0.14808824,-28.404393167757704,-3.5102657,-0.04435932,-0.18,-0.02956485,-0.16651126,39.49889774,0.0,5.76923077,0.0002721005742754,-10.06072026,-94.23076923,150.04424481145173,149.95044444,0.34615385,150.06260399,0.23929046,150.12,149.93753466,-1,0,-96790.37957201568,193908.53362997834,97118.15405796266,-0.006024449379531871
2019-12-09 14:16:00,149.91,150.1,149.88,150.22,365.976,0.09632353,3.334540404266174,1.88734405,0.02683779,0.16,0.0178922,0.09340806,51.71058689,84.54,51.2195122,-0.0003539807200991,6.54485367,-48.7804878,149.92905631512474,150.07355556,0.30769231,150.22,0.22,150.05,150.06666667,-1,0,-96891.9,193908.53362997834,97016.63362997834,-0.0010453290527302078
2019-12-09 17:30:00,147.97,148.0,147.94,147.88108603884476,96.202,0.07973529,6.0267799039343455,1.86175936,0.01695693,0.14,0.01146434,0.14893041,52.41850727,100.0,68.75,-0.0015487990281819,5.2749493,-31.25,147.92131949704142,147.96511111,0.25925926,147.88108604,0.14058405,147.975,147.94036201,-1,0,-95383.30049505486,193908.53362997834,98525.23313492347,0.015549905706880453
2019-12-09 18:39:00,148.12,148.12,148.05,148.02152950438398,135.646,0.00591176,-5.10174114405541,0.64073483,0.01856585,0.02,0.01254008,0.00675493,50.00281678,0.0,33.33333333,0.0035680842437603,7.51475178,-66.66666667,147.98653543611553,148.07511111,0.06666667,148.0215295,0.10068418,148.10500000000002,148.06384317,-1,0,-95473.88653032767,193908.53362997834,98434.64709965067,-0.0009194196490634407
2019-12-09 21:16:00,146.94,147.0,146.94,146.8,45.72,-0.23408824,-15.381347099698168,-1.71707237,-0.0860702,-0.1,-0.05852286,-0.09516688,40.81595343,0.0,45.94594595,-0.0052080165160151,-30.27261725,-54.05405405,147.1363121419402,146.93688889,0.20833333,146.8,0.14,147.0,146.91333333,-1,0,-94686.00000000001,193908.53362997834,99222.53362997832,0.008004158632580199
2019-12-10 00:15:00,147.48,147.51,147.47,147.18263932713288,38.922,0.03020588,-1.1188412277222817,0.84822968,-0.00408726,-0.05,-0.00277145,0.01356392,49.23556156,66.53,70.0,-0.0011652899225934,-1.6329505,-30.0,147.47442659459497,147.47688889,0.10638298,147.18263933,0.33812314,147.485,147.38754644,-1,0,-94932.8023660007,193908.53362997834,98975.73126397764,-0.002487362063551666
2019-12-10 04:04:00,147.22,147.22,147.17,146.94661842241024,129.034,0.03367647,15.400125893146122,2.36373701,-0.00463556,0.16,-0.00315083,0.05438847,54.54010659,57.93,85.71428571,-0.0022406555048912,-1.82329711,-14.28571429,147.1406127650221,147.13266667,0.4,146.94661842,0.28891657,147.17000000000002,147.11220614,-1,0,-94780.56888245461,193908.53362997834,99127.96474752373,0.0015380890002224105
2019-12-10 04:16:00,147.09,147.12,147.09,147.21528478378497,33.076,-0.08970588,-14.726590027212962,-1.02011061,-0.02780005,-0.11,-0.01889145,-0.04756727,43.29275379,0.0,28.0,-0.0011589825085817,-11.77792977,-72.0,147.17039177458116,147.10888889,0.2244898,147.21528478,0.13774977,147.145,147.14176159,-1,0,-94953.8586855413,193908.53362997834,98954.67494443704,-0.0017481424492882223
2019-12-10 12:35:00,147.18,147.22,147.17,147.246,57.749,0.00367647,4.014682942413842,0.21570453,0.0064455,0.0,0.00437851,-0.02716284,52.26464886,0.97,63.63636364,0.00154447280306,3.76368651,-36.36363636,147.1790500700762,147.21288889,0.0,147.246,0.08,147.21499999999995,147.212,-1,0,-94973.67000000001,193908.53362997834,98934.86362997832,-0.00020020594751926028
