date,open,high,low,close,volume,ao,cmo,fisht,macd,mom,ppo,roc,rsi,stc,stoch,trix,tsi,williams_r,ema,wma,er,psar,tr,donchian,tp,Position,Action,Holdings,Cash,Balance,Returns
2019-12-03 03:10:00,149.34,149.34,149.26,149.0717604656589,90.666,0.19997059,30.09712167035554,3.12665522,0.06127912,0.07,0.04109076,0.07375126,61.82974964,100.0,71.42857143,0.0028411913418531,17.35100691,-28.57142857,149.07181099648358,149.226,0.22580645,149.07176047,0.30481765,149.24,149.22392016,-1,0,-106437.23697248046,210027.85323488188,103590.61626240143,-0.013617318224887376
2019-12-03 12:46:00,147.29,147.31,147.2,147.35049600000002,204.027,0.02714706,13.516671157704064,0.45146406,0.00716554,0.13,0.00486714,0.05434413,54.70100585,99.4,72.0,-0.0013955324985238,1.8622849,-28.0,147.25360439246097,147.24533333,0.22033898,147.350496,0.1552,147.24,147.286832,1,1,104766.20265600001,53.396434881855384,104819.59909088186,0.011863843201466719
2019-12-03 19:23:00,148.28,148.28,148.2,148.15,331.846,0.21211765,20.38204059156262,-0.40977662,0.10513592,-0.02,0.07099709,-0.04046399,62.38799917,36.39,50.0,0.0119454315938145,31.97562188,-50.0,147.9185582680728,148.204,0.04761905,148.15,0.08,148.22,148.21,-1,-1,-105334.65000000001,210722.6964348819,105388.04643488188,0.005423101680699553
2019-12-04 00:29:00,145.72,145.76,145.59,144.1916722523136,622.993,1.00976471,23.622088652328205,2.41624193,0.32180973,1.39,0.22199581,0.85144677,60.64519932,100.0,87.87878788,0.0076795369998369,18.32349226,-12.12121212,144.79366979171746,145.59133333,0.33174224,144.19167225,1.77036416,145.79,145.18055742,-1,0,-102520.27897139496,210722.6964348819,108202.41746348693,0.026704841049919426
2019-12-04 05:19:00,144.09,144.09,143.87,143.79,700.191,-0.07179412,-4.332412764405955,-0.58628986,-0.01610648,-0.22,-0.011186,-0.10409438,48.35293071,1.49,34.7826087,0.0028187640194293,-3.12458741,-65.2173913,143.97423002716468,143.93133333,0.19642857,143.79,0.23163406,144.01999999999998,143.91666667,-1,0,-102234.68999999999,210722.6964348819,108488.0064348819,0.002639395478306621
2019-12-04 06:48:00,144.48,144.5,144.38,144.17909510992382,634.84,0.15076471,34.588415996203906,2.0919467,0.05240042,0.33,0.03631425,0.28454438,63.59088113,95.05,85.96491228,0.0004237705104653,13.33558064,-14.03508772,144.28239604231547,144.40577778,0.67346939,144.17909511,0.36544988,144.425,144.3530317,1,1,108134.32133244287,77.0384792831901,108211.35981172606,-0.0025500203409295455
2019-12-04 07:15:00,144.18,144.23,144.18,144.17578686480405,117.586,0.02917647,-8.343006948762326,0.53514839,0.01764569,0.02,0.01223319,0.02080588,47.93406496,99.79,30.0,0.0006702021786468,5.51414005,-70.0,144.26586623507006,144.27888889,0.05263158,144.17578686,0.07023167,144.27,144.19526229,-1,-1,-108131.84014860303,216340.71877648926,108208.87862788622,-2.292905147988032e-05
2019-12-04 08:59:00,145.3,145.3,145.22,145.652,323.498,-0.00097059,-30.06767055219007,0.26403162,0.00073086,-0.05,0.00050245,-0.04816624,39.21376517,93.94,14.89361702,0.0005349285050504,0.22766373,-85.10638298,145.45304264900892,145.47955556,0.05882353,145.652,0.44,145.44,145.39066667,-1,0,-109238.99999999999,216340.71877648926,107101.71877648927,-0.010231691386473974
2019-12-04 11:49:00,145.24,145.26,145.22,145.489184,121.242,-0.28864706,-48.657836240141314,-2.37327084,-0.10169526,-0.26,-0.06988615,-0.22671063,29.43064286,57.62,16.66666667,-0.0059379524051526,-26.84859299,-83.33333333,145.6947498909005,145.35666667,0.38235294,145.489184,0.3244,145.435,145.32306133,1,1,107080.039424,143.79135248926468,107223.83077648927,0.0011401497697233918
2019-12-04 11:57:00,145.54,145.55,145.43,145.6781299072,380.053,-0.16411765,-32.02111215318644,-2.05733378,-0.06010124,-0.15,-0.04127114,-0.11675824,36.00971293,99.7,9.375,-0.0051970986772452,-18.28113486,-90.625,145.8067368270152,145.54333333,0.2238806,145.67812991,0.26588288,145.56,145.55270997,-1,-1,-107219.1036116992,214581.99857588767,107362.89496418847,0.0012969522417930024
2019-12-04 12:10:00,145.56,145.6,145.55,145.72915371016444,142.219,-0.14420588,-27.391687383826024,-2.42593835,-0.06420764,-0.3,-0.04406092,-0.19193858,38.71662878,100.0,13.15789474,-0.0058349411688538,-16.89661623,-86.84210526,145.96611930715073,145.59888889,0.78947368,145.72915371,0.20831827,145.75,145.62638457,1,1,107256.65713068102,68.684314525628,107325.34144520665,-0.00034978116968944014
2019-12-04 12:56:00,145.81,145.87,145.81,145.7268949374762,187.331,-0.90388235,-25.30406648399104,0.33455512,-0.49287248,0.15,-0.3366907,0.11667811,34.0736629,100.0,53.06122449,-0.0705830845270378,-38.48957709,-46.93877551,147.27514859388126,145.88044444,0.23809524,145.72689494,0.16692028,145.95499999999998,145.80229831,-1,-1,-107254.99467398248,214578.6736624906,107323.67898850811,-1.5489880359614845e-05
2019-12-04 14:16:00,149.98,150.06,149.91,150.26,774.623,0.66626471,28.93202225467688,3.37328809,0.24610539,0.36,0.16443135,0.17356475,64.16753109,100.0,68.25396825,0.0133974349026754,31.61554329,-31.74603175,149.46820913430588,150.04644444,0.43902439,150.26,0.19450713,150.08499999999998,150.07666667,1,1,103979.92,7.393662490605493,103987.3136624906,-0.03108694518732211
2019-12-04 15:53:00,149.25,149.31,149.24,149.51070072627203,25.333,-0.01808824,8.19014504061847,-0.4949749,-0.0026314,0.11,-0.00176377,0.02010185,52.87449252,48.89,49.25373134,-0.001642950616633,-0.47063139,-50.74626866,149.21419721430382,149.18222222,0.07482993,149.51070073,0.29447992,149.275,149.35356691,-1,-1,-103461.40490258025,206930.2034676511,103468.79856507084,-0.004986330343167569
2019-12-04 17:36:00,149.38,149.4,149.37,149.53699999999998,145.473,0.11644118,-3.1003062515855384,0.26848656,0.05211515,-0.06,0.03489061,-0.02677018,51.52385318,99.37,40.74074074,0.0035799307743361,19.60467047,-59.25925926,149.32593870930052,149.44755556,0.17647059,149.537,0.17,149.45499999999998,149.43566667,-1,0,-103479.60399999998,206930.2034676511,103450.59946765112,-0.00017588971431112014
2019-12-04 20:14:00,149.81,149.83,149.79,149.52351770497833,202.49,0.49888235,42.120134922048855,2.71202024,0.34324363,0.28,0.22982805,0.32813232,70.48055981,0.0,94.31818182,0.0424067971544858,40.33857947,-5.68181818,148.67100041818813,149.80688889,0.7,149.5235177,0.35372988,149.82999999999998,149.7145059,1,1,103320.75073414003,139.17848166605108,103459.92921580609,9.018553979365284e-05
2019-12-05 01:01:00,145.47,145.55,145.47,145.62506799683285,37.765,-0.21579412,-28.847500417778445,-3.55355847,-0.0633666,-0.22,-0.04350248,-0.14407245,37.87282934,0.0,25.0,0.0003221486914114,-24.40853499,-75.0,145.63897375212443,145.53222222,0.61111111,145.625068,0.198835,145.70999999999998,145.548356,-1,-1,-100626.9219858115,201393.02245328904,100766.10046747755,-0.026037411476567962
2019-12-05 02:04:00,145.56,145.59,145.56,145.494,23.646,0.41832353,58.95329559360294,5.98323456,0.18313588,0.17,0.12606348,0.26863204,78.83992247,100.0,86.66666667,0.0147997452945397,61.54096797,-13.33333333,145.0574784696419,145.53822222,0.5862069,145.494,0.13,145.54500000000002,145.548,-1,0,-100536.354,201393.02245328904,100856.66845328904,0.0008987941916112954
2019-12-05 07:25:00,145.41,145.53,145.41,145.31151454175233,365.898,-0.04644118,12.133979960994088,1.42940706,-0.01688321,0.14,-0.01160808,0.08255934,52.65093601,73.21,79.31034483,-0.0031593095354799,-7.008315,-20.68965517,145.4891866713189,145.43911111,0.41176471,145.31151454,0.22987815,145.44,145.41717151,1,1,100846.19109197611,136.57481296206242,100982.76590493818,0.0012502639000765883
2019-12-05 08:03:00,145.39,145.4,145.31,145.60215214333675,599.373,-0.12861765,-29.00408510717451,-2.07898483,-0.05800615,-0.27,-0.03986241,-0.10307861,38.08187994,0.25,17.64705882,-0.0044639529793496,-15.97065381,-82.35294118,145.5958621391932,145.42422222,0.6,145.60215214,0.30307515,145.48000000000002,145.43738405,1,0,101047.8935874757,136.57481296206242,101184.46840043776,0.001997395235633205
2019-12-05 09:25:00,145.86,145.95,145.86,145.69380031999998,275.658,0.07973529,9.389438584313718,1.09969706,0.00146132,0.18,0.00100161,0.0,53.01130833,93.92,78.94736842,-0.0027628419106349,0.18765812,-21.05263158,145.9538864099874,145.91377778,0.225,145.69380032,0.270208,145.945,145.83460011,1,0,101111.49742207999,136.57481296206242,101248.07223504205,0.0006285928622224822
2019-12-05 17:55:00,147.41,147.41,147.31,147.14579999999998,158.343,0.10738235,11.165797382693194,0.45722076,0.02627673,0.01,0.01783697,-0.0339144,54.75526337,5.75,57.14285714,0.0035580927753516,6.16258146,-42.85714286,147.287551801281,147.32733333,0.02702703,147.1458,0.27,147.565,147.2886,1,0,102119.18519999999,136.57481296206242,102255.76001296206,0.0099526613759194
2019-12-05 20:41:00,148.23,148.27,148.16,148.4557952,739.199,0.15108824,2.172554965202264,-0.64094629,0.08483629,-0.05,0.05727304,0.1148571,53.82242979,97.3,43.39622642,0.0075332611547008,20.76283293,-56.60377358,148.022158519662,148.24644444,0.07042254,148.4557952,0.30812,148.32,148.29526507,-1,-1,-103028.3218688,206193.21855056207,103164.89668176207,0.008890811321384431
2019-12-06 01:05:00,147.62,147.7,147.62,147.3123659008,358.279,0.23326471,33.02421427118137,1.77327488,0.03738099,0.44,0.02534484,0.31922842,62.02319846,94.13,82.75862069,-0.0052498022309779,8.37854162,-17.24137931,147.53528961006552,147.59533333,0.62857143,147.3123659,0.41875968,147.60000000000002,147.54412197,1,1,103855.217960064,103.218655342891,103958.43661540688,0.007691956849360201
2019-12-06 01:19:00,147.4,147.4,147.36,147.63,10.727,-0.10608824,-22.703933969938664,0.12182653,-0.05956765,-0.1,-0.04037824,-0.01356944,40.11276092,85.22,18.75,-0.0070429548827051,-13.62180629,-81.25,147.6025494459181,147.46777778,0.19230769,147.63,0.27,147.49,147.46333333,-1,-1,-104079.15,208261.51865534286,104182.36865534287,0.002154053554733802
2019-12-06 01:42:00,147.67,147.94,147.67,148.2,709.698,0.0405,0.1868196983781506,0.59767905,0.02331357,0.18,0.01576637,0.04735809,50.55216603,52.45,39.62264151,0.0014992637449335,3.99840212,-60.37735849,147.82845096039196,147.91777778,0.18367347,148.2,0.27,147.935,147.93666667,1,1,103739.99999999999,40.51865534289391,103780.51865534288,-0.0038571785724069623
2019-12-06 01:53:00,147.7,147.78,147.7,148.07500879781546,19.478,-0.09117647,-14.119454248771977,-2.54133432,-0.01054798,-0.37,-0.00713412,-0.2362949,45.61479429,0.0,12.06896552,0.0045203913181456,-1.62229421,-87.93103448,147.8041644609266,147.78488889,0.56923077,148.0750088,0.39894553,147.99,147.8516696,-1,-1,-103652.50615847082,207345.53097228453,103693.02481381371,-0.0008430661424976855
2019-12-06 02:38:00,147.61,147.61,147.57,147.78,8.089,0.01229412,-14.398054914375296,-0.78879519,0.0142635,-0.13,0.0096582,-0.08799242,45.80686219,9.43,16.0,0.0025777158530183,3.17064669,-84.0,147.63757007820286,147.69466667,0.20634921,147.78,0.21198547,147.695,147.65333333,1,1,103889.34,10.19097228453029,103899.53097228453,0.001991514461475197
2019-12-06 06:21:00,147.37,147.37,147.32,147.21146043078002,23.39,0.12247059,4.643321435758444,2.07386569,0.02448631,0.07,0.01662379,0.0,52.1326978,100.0,60.86956522,-0.0013279015013088,8.00357399,-39.13043478,147.31926880291817,147.34666667,0.18918919,147.21146043,0.18561315,147.365,147.30048681,1,0,103489.65668283835,10.19097228453029,103499.84765512288,-0.0038468250378171772
2019-12-06 08:42:00,147.24,147.24,147.14,147.314392,160.843,0.18502941,2.437121371672617,-1.29723897,0.10868905,-0.15,0.07387577,-0.04074426,54.74281445,53.28,30.76923077,0.0139363159754607,21.7512521,-69.23076923,146.96799946855552,147.23622222,0.2238806,147.314392,0.1868,147.25,147.231464,-1,-1,-103562.017576,207134.22612428453,103572.20854828453,0.0006991400934498442
2019-12-06 08:43:00,147.2,147.24,147.2,147.3268,223.171,0.21935294,7.368131290444799,-1.01235106,0.12072216,-0.08,0.08205804,-0.04752206,56.51012175,76.2,42.30769231,0.0141556145305595,23.80752072,-57.69230769,146.95853005910882,147.25,0.11764706,147.3268,0.14,147.25,147.2556,1,1,103423.4136,140.07212428453204,103563.48572428453,-8.421973541222935e-05
2019-12-07 00:09:00,148.7,148.75,148.7,148.56158140825602,10.117,0.245,20.54326383913028,2.68192193,0.09261822,0.29,0.06233855,0.24260395,59.80896539,100.0,76.5625,0.0030624721961797,20.59324275,-23.4375,148.50849819032297,148.74511111,0.3258427,148.56158141,0.24350999,148.78,148.67052714,1,0,104290.23014859573,140.07212428453204,104430.30227288026,0.008369905112149674
2019-12-07 10:45:00,147.45,147.48,147.44,147.67767794395476,304.001,-0.21452941,-60.15378334888689,-3.26950526,-0.0940251,-0.16,-0.06367297,-0.12190992,23.58494231,0.0,13.63636364,-0.0061146788222345,-43.91878288,-86.36363636,147.75672058415847,147.53,0.57142857,147.67767794,0.27008857,147.66,147.53255931,-1,-1,-103669.72991665624,207479.531957597,103809.80204094076,-0.005941764204781375
2019-12-07 12:42:00,147.92,147.92,147.88,148.0261072820552,328.938,0.09470588,-1.6691458823277827,-1.67257669,0.04637582,-0.16,0.03136278,-0.12830902,52.48046292,67.37,23.07692308,0.0056481205419128,16.06357077,-76.92307692,147.81151854266614,147.90511111,0.61538462,148.02610728,0.16316009,147.96,147.94203576,-1,0,-103914.32731200274,207479.531957597,103565.20464559426,-0.0023562071262792222
2019-12-07 16:43:00,148.01,148.03,148.01,147.65816695022224,26.646,0.19420588,31.383420807139505,3.10012698,0.06364982,0.34,0.04304916,0.19631736,62.27546923,100.0,95.74468085,0.001299300719919,15.29068955,-4.25531915,147.816025428024,147.98555556,0.80952381,147.65816695,0.38690943,148.015,147.89938898,1,1,103803.69136600623,19.80739253477077,103823.498758541,0.0024940240675488715
2019-12-07 17:57:00,147.76,147.8,147.75,147.66354912,79.766,-0.03376471,-0.3503995488433999,0.18468829,-0.00185445,0.01,-0.0012547,-0.02705628,50.07994197,3.98,76.19047619,0.0011558572469594,-1.19891715,-23.80952381,147.7755752288068,147.79266667,0.03448276,147.66354912,0.148352,147.76999999999998,147.73784971,-1,-1,-103807.47503136,207634.75745525476,103827.28242389477,3.644324646163718e-05
2019-12-07 21:18:00,147.08,147.08,147.02,146.91,261.716,-0.05344118,7.422543687363293,-0.93349256,-0.01855895,0.0,-0.01262195,-0.02039568,51.88607858,48.06,71.42857143,-0.0015964869689146,-6.9239796,-28.57142857,147.07940894167422,147.00311111,0.0,146.91,0.06024662,147.03,147.00333333,-1,0,-103277.73,207634.75745525476,104357.02745525476,0.005102175642016833
2019-12-07 21:30:00,147.12,147.12,147.06,147.03,50.105,0.07785294,8.03450268265933,0.85674923,0.00064206,0.04,0.00043658,-0.01359527,52.22417112,100.0,57.14285714,-0.0030672662494588,0.22502443,-42.85714286,147.11559850350952,147.07888889,0.10526316,147.03,0.09464456,147.09,147.07,1,1,104244.27,28.397455254758825,104272.66745525476,-0.0008083787173429378
2019-12-07 23:03:00,147.62,147.63,147.49,147.21,477.406,0.02708824,17.676456873791427,-0.0906635,0.0234567,0.12,0.01591724,0.06784721,57.80305652,1.55,66.66666667,0.0043105335539405,6.9097375,-33.33333333,147.30797304318202,147.38866667,0.18181818,147.21,0.32,147.42000000000002,147.44333333,-1,-1,-104371.89,208772.17745525477,104400.28745525477,0.0012239065434359764
2019-12-08 01:56:00,147.36,147.38,147.34,147.19828265983998,11.36,0.13873529,27.233079493071244,2.38745641,0.04285199,0.12,0.02910305,0.08830922,60.82818957,88.12,83.33333333,0.0024759080571777,14.78901301,-16.66666667,147.1893247101145,147.314,0.46153846,147.19828266,0.19751885,147.34,147.30609422,1,1,104363.58240582654,45.01264360168716,104408.59504942823,7.957443773339674e-05
2019-12-08 02:34:00,147.18,147.19,147.13,147.09079302876276,113.359,0.01988235,14.43440784754392,1.08803571,0.01553321,0.05,0.01055927,0.07480958,56.70425258,0.0,71.42857143,0.0029735912080551,8.40664463,-28.57142857,147.0438302819234,147.12577778,0.2173913,147.09079303,0.11546247,147.145,147.13693101,-1,-1,-104287.3722573928,208619.75715838728,104332.38490099448,-0.0007299221716149755
2019-12-08 04:03:00,146.54,146.54,146.53,146.43865753953102,112.109,-0.01038235,18.002736762629553,3.27997338,-0.02731815,0.14,-0.0186448,0.06145442,52.34759795,100.0,84.21052632,-0.0069586805657076,-12.62218459,-15.78947368,146.60734464566966,146.50822222,0.63636364,146.43865754,0.1192528,146.51,146.50288585,1,1,104703.64014076468,91.108822095106,104794.74896285978,0.004431644712272781
2019-12-08 06:43:00,147.1,147.12,147.1,146.97811199999998,22.257,-0.02908824,27.845541834421063,0.27112175,-0.00577052,0.12,-0.00392399,0.03399742,59.50337358,1.83,100.0,0.0004846430143689,-3.51242423,-0.0,147.0481313316361,147.04555556,0.5,146.978112,0.1478,147.11,147.06603733,1,0,105089.35007999999,91.108822095106,105180.4589020951,0.0036806227702497877
2019-12-08 08:43:00,147.0,147.0,146.95,146.8715881664,265.057,-0.10173529,-9.379988480313724,1.49065348,-0.10649891,0.05,-0.07242826,0.01361192,39.61342562,100.0,66.66666667,-0.0172168870179316,-33.36768475,-33.33333333,147.2702981588717,146.92844444,0.23809524,146.87158817,0.13469344,146.98,146.94052939,1,0,105013.18553897599,91.108822095106,105104.2943610711,-0.0007241320471409783
2019-12-08 11:00:00,148.05,148.15,148.05,148.31,146.881,0.00573529,-29.83289703083685,-1.75620259,0.01461713,-0.16,0.00986204,-0.11462477,41.36212738,0.0,30.0,0.0047392627779116,6.97684639,-70.0,148.16146873873788,148.21733333,0.47058824,148.31,0.26459008,148.235,148.17,-1,-1,-106041.65000000001,212174.40882209514,106132.75882209513,0.00978518020863058
2019-12-08 11:02:00,148.27,148.27,148.2,148.325424,28.685,0.06232353,-11.566968858595466,-1.31748088,0.03181889,-0.1,0.02146677,-0.04720798,48.70789258,10.41,12.5,0.0052195320852242,14.3786432,-87.5,148.1608080755757,148.25111111,0.3125,148.325424,0.1372,148.31,148.26514133,-1,0,-106052.67816,212174.40882209514,106121.73066209514,-0.00010390910518469652
2019-12-08 20:36:00,150.17,150.28,150.17,150.44621296395613,27.052,-0.34991176,-73.6584192607074,-4.61193824,-0.11983513,-0.44,-0.07957921,-0.3051612,18.83957792,0.0,18.33333333,-0.0045406753986473,-45.52746487,-81.66666667,150.66100976993795,150.37866667,0.95652174,150.44621296,0.3177662,150.485,150.29873765,-1,0,-107569.04226922864,212174.40882209514,104605.3665528665,-0.014288912362887622
2019-12-08 22:35:00,150.78,150.78,150.69,150.6424210944,155.014,-0.20388235,-20.29441446072805,0.16348246,-0.06694211,0.08,-0.04438562,0.0,40.21879584,0.0,52.94117647,-0.0021213594496671,-23.25836213,-47.05882353,150.82470540338227,150.73066667,0.2,150.64242109,0.14059072,150.915,150.70414036,1,1,104395.1978184192,69.87992117994872,104465.07773959915,-0.0013411244364451773
2019-12-09 07:33:00,149.49,149.64,149.48,149.36,907.926,0.15417647,10.229285117482805,0.69671921,0.05949978,-0.08,0.03982377,-0.04012304,56.14056863,7.48,42.85714286,0.0074402572774579,14.69749692,-57.14285714,149.3138983434553,149.46577778,0.21052632,149.36,0.16,149.555,149.49333333,-1,-1,-103506.48000000001,207082.83992117998,103576.35992117997,-0.008507319744063043
2019-12-09 09:20:00,149.22,149.26,149.21,149.15,128.794,0.01005882,13.12100129440244,0.11415001,0.0157485,-0.02,0.010557,0.02010993,56.05301054,0.54,54.54545455,0.0026512816730445,8.94079431,-45.45454545,149.1513491400584,149.18844444,0.14285714,149.15,0.05,149.22500000000002,149.20666667,1,1,103659.25,62.63992117998714,103721.88992117999,0.0014050503426723965
2019-12-09 12:51:00,149.87,149.89,149.86,150.0626039876212,225.869,-0.14808824,-28.404393167757704,-3.5102657,-0.04435932,-0.18,-0.02956485,-0.16651126,39.49889774,0.0,5.76923077,0.0002721005742754,-10.06072026,-94.23076923,150.04424481145173,149.95044444,0.34615385,150.06260399,0.23929046,150.12,149.93753466,1,0,104293.50977139674,62.63992117998714,104356.14969257673,0.006115003996540416
2019-12-09 14:16:00,149.91,150.1,149.88,150.22,365.976,0.09632353,3.334540404266174,1.88734405,0.02683779,0.16,0.0178922,0.09340806,51.71058689,84.54,51.2195122,-0.0003539807200991,6.54485367,-48.7804878,149.92905631512474,150.07355556,0.30769231,150.22,0.22,150.05,150.06666667,1,0,104402.9,62.63992117998714,104465.53992117998,0.0010482394082716416
2019-12-09 17:30:00,147.97,148.0,147.94,147.88108603884476,96.202,0.07973529,6.0267799039343455,1.86175936,0.01695693,0.14,0.01146434,0.14893041,52.41850727,100.0,68.75,-0.0015487990281819,5.2749493,-31.25,147.92131949704142,147.96511111,0.25925926,147.88108604,0.14058405,147.975,147.94036201,-1,-1,-102777.35479699711,205617.34951517422,102839.99471817711,-0.015560587771138253
2019-12-09 18:39:00,148.12,148.12,148.05,148.02152950438398,135.646,0.00591176,-5.10174114405541,0.64073483,0.01856585,0.02,0.01254008,0.00675493,50.00281678,0.0,33.33333333,0.0035680842437603,7.51475178,-66.66666667,147.98653543611553,148.07511111,0.06666667,148.0215295,0.10068418,148.10500000000002,148.06384317,1,1,102726.94147604248,15.445033584881458,102742.38650962737,-0.000949126930794124
2019-12-09 21:16:00,146.94,147.0,146.94,146.8,45.72,-0.23408824,-15.381347099698168,-1.71707237,-0.0860702,-0.1,-0.05852286,-0.09516688,40.81595343,0.0,45.94594595,-0.0052080165160151,-30.27261725,-54.05405405,147.1363121419402,146.93688889,0.20833333,146.8,0.14,147.0,146.91333333,-1,-1,-101879.20000000001,203773.84503358492,101894.64503358491,-0.008251136700654908
2019-12-10 00:15:00,147.48,147.51,147.47,147.18263932713288,38.922,0.03020588,-1.1188412277222817,0.84822968,-0.00408726,-0.05,-0.00277145,0.01356392,49.23556156,66.53,70.0,-0.0011652899225934,-1.6329505,-30.0,147.47442659459497,147.47688889,0.10638298,147.18263933,0.33812314,147.485,147.38754644,-1,0,-102144.75169303022,203773.84503358492,101629.0933405547,-0.0026061398314178733
2019-12-10 04:04:00,147.22,147.22,147.17,146.94661842241024,129.034,0.03367647,15.400125893146122,2.36373701,-0.00463556,0.16,-0.00315083,0.05438847,54.54010659,57.93,85.71428571,-0.0022406555048912,-1.82329711,-14.28571429,147.1406127650221,147.13266667,0.4,146.94661842,0.28891657,147.17000000000002,147.11220614,-1,0,-101980.9531851527,203773.84503358492,101792.89184843222,0.001611728516839582
2019-12-10 04:16:00,147.09,147.12,147.09,147.21528478378497,33.076,-0.08970588,-14.726590027212962,-1.02011061,-0.02780005,-0.11,-0.01889145,-0.04756727,43.29275379,0.0,28.0,-0.0011589825085817,-11.77792977,-72.0,147.17039177458116,147.10888889,0.2244898,147.21528478,0.13774977,147.145,147.14176159,-1,0,-102167.40763994676,203773.84503358492,101606.43739363816,-0.0018317040748944216
2019-12-10 12:35:00,147.18,147.22,147.17,147.246,57.749,0.00367647,4.014682942413842,0.21570453,0.0064455,0.0,0.00437851,-0.02716284,52.26464886,0.97,63.63636364,0.00154447280306,3.76368651,-36.36363636,147.1790500700762,147.21288889,0.0,147.246,0.08,147.21499999999995,147.212,1,1,101452.494,132.62703358491126,101585.12103358492,-0.0002097934008911251
